0.20;-284.05
0.22;-248.73
0.23;-217.66
0.24;-188.57
0.25;-164.26
0.26;-141.45
0.27;-124.96
0.29;-107.03
0.30;-96.12
0.31;-85.50
0.32;-75.77
0.33;-66.91
0.34;-59.85
0.36;-52.54
0.37;-45.44
0.38;-39.59
0.39;-34.04
0.40;-28.60
0.41;-23.85
0.43;-19.69
0.44;-15.68
0.45;-11.40
0.46;-7.64
0.47;-4.69
0.48;-0.99
0.50;1.90
0.51;5.18
0.52;7.71
0.53;10.21
0.54;12.81
0.55;14.86
0.57;17.23
0.58;18.56
0.59;20.61
0.60;22.31
0.61;23.58
0.62;24.44
0.64;25.32
0.65;26.99
0.66;28.12
0.67;29.00
0.68;29.90
0.69;30.35
0.71;30.94
0.72;31.74
0.73;32.56
0.74;33.15
0.75;33.60
0.76;33.77
0.78;33.48
0.79;34.08
0.80;34.49
0.81;34.46
0.81;34.44
0.80;34.44
0.79;34.67
0.78;34.71
0.76;34.83
0.75;35.22
0.74;35.92
0.73;35.88
0.72;36.39
0.71;37.13
0.69;37.82
0.68;38.21
0.67;38.87
0.66;39.70
0.65;40.56
0.64;41.24
0.62;42.28
0.61;42.92
0.60;43.76
0.59;44.58
0.58;45.27
0.57;46.25
0.55;47.17
0.54;47.99
0.53;48.77
0.52;49.71
0.51;50.53
0.50;51.56
0.48;52.39
0.47;53.32
0.46;54.26
0.45;55.30
0.44;56.36
0.43;57.10
0.41;58.17
0.40;58.96
0.39;60.03
0.38;60.97
0.37;61.95
0.36;62.67
0.34;63.63
0.33;64.67
0.32;66.76
0.31;67.93
0.30;68.79
0.29;69.75
0.27;70.63
0.26;71.39
0.25;72.37
0.24;73.21
0.23;74.05
0.22;74.79
0.20;75.71
