-1.00;640.60
-0.97;583.76
-0.96;554.96
-0.95;526.47
-0.94;499.52
-0.93;473.05
-0.91;447.24
-0.90;422.29
-0.89;397.95
-0.88;374.42
-0.87;351.68
-0.86;329.72
-0.84;308.35
-0.83;287.47
-0.82;267.37
-0.81;247.91
-0.80;229.16
-0.79;210.96
-0.77;193.26
-0.76;176.17
-0.75;159.55
-0.74;143.71
-0.73;128.23
-0.72;113.35
-0.70;98.84
-0.69;84.80
-0.68;71.39
-0.67;58.44
-0.66;45.97
-0.65;33.88
-0.63;22.25
-0.62;11.01
-0.61;-0.04
-0.60;-10.44
-0.59;-20.71
-0.58;-30.72
-0.56;-39.95
-0.55;-48.94
-0.54;-57.80
-0.53;-66.33
-0.52;-74.25
-0.51;-82.13
-0.49;-89.48
-0.47;-103.28
-0.46;-109.79
-0.45;-115.95
-0.44;-122.03
-0.42;-127.72
-0.41;-133.08
-0.40;-138.13
-0.39;-142.92
-0.38;-147.67
-0.37;-152.09
-0.36;-156.08
-0.34;-159.95
-0.33;-163.76
-0.32;-167.26
-0.31;-170.53
-0.30;-173.56
-0.29;-176.31
-0.27;-178.95
-0.26;-181.32
-0.25;-183.71
-0.24;-185.82
-0.23;-187.56
-0.22;-189.26
-0.20;-190.82
-0.19;-192.11
-0.18;-193.33
-0.17;-194.42
-0.16;-195.14
-0.15;-195.93
-0.13;-196.42
-0.12;-196.69
-0.11;-197.04
-0.10;-197.18
-0.09;-197.16
-0.08;-197.06
-0.06;-196.88
-0.05;-196.32
-0.04;-195.93
-0.03;-195.18
-0.02;-194.52
-0.01;-193.66
0.01;-192.64
0.02;-191.66
0.03;-190.35
0.05;-187.54
0.06;-186.13
0.08;-184.51
0.09;-182.77
0.10;-180.93
0.11;-179.05
0.12;-177.14
0.13;-175.10
0.15;-172.89
0.16;-170.66
0.17;-168.32
0.18;-165.95
0.19;-163.51
0.20;-161.02
0.22;-158.09
0.23;-155.41
0.24;-152.75
0.25;-149.88
0.26;-147.14
0.27;-144.23
0.29;-141.08
0.31;-134.88
0.32;-131.62
0.33;-128.39
0.34;-125.01
0.36;-121.53
0.37;-118.16
0.38;-114.55
0.39;-111.03
0.40;-107.53
0.41;-103.65
0.43;-100.06
0.44;-96.42
0.45;-92.41
0.46;-88.81
0.47;-84.86
0.48;-80.84
0.50;-76.79
0.51;-72.78
0.52;-68.99
0.53;-64.67
0.54;-60.48
0.55;-56.43
0.57;-52.05
0.58;-47.91
0.59;-43.82
0.60;-39.48
0.61;-35.32
0.62;-30.78
0.64;-26.30
0.65;-21.88
0.66;-17.52
0.67;-12.95
0.68;-8.35
0.69;-3.78
0.71;0.84
0.72;5.32
0.73;10.11
0.74;14.88
0.75;19.34
0.76;24.09
0.78;28.64
0.79;33.43
0.80;37.95
0.81;42.86
0.82;47.51
0.83;52.32
0.86;61.94
0.87;66.95
0.88;71.72
0.89;76.55
0.90;81.50
0.92;86.52
0.93;91.51
0.94;96.47
0.95;101.44
0.96;106.39
0.97;111.53
0.99;116.73
1.00;121.60
1.01;126.82
1.01;131.92
