-1.00;692.29
-0.98;-483.37
-0.97;-478.02
-0.96;-472.87
-0.95;-467.63
-0.94;-462.33
-0.93;-457.13
-0.91;-451.87
-0.90;-446.59
-0.89;-441.43
-0.88;-436.15
-0.87;-430.91
-0.86;-425.65
-0.84;-420.37
-0.83;-415.17
-0.82;-409.93
-0.81;-404.67
-0.80;-399.43
-0.79;-394.23
-0.77;-388.81
-0.76;-383.71
-0.75;-378.69
-0.74;-373.19
-0.73;-367.93
-0.72;-362.73
-0.70;-357.45
-0.69;-352.23
-0.68;-347.36
-0.67;-341.69
-0.66;-336.39
-0.65;-331.23
-0.63;-325.99
-0.62;-320.75
-0.61;-315.47
-0.60;-310.25
-0.59;-305.01
-0.58;-299.79
-0.56;-294.57
-0.55;-289.33
-0.54;-284.05
-0.53;-278.98
-0.52;-273.53
-0.51;-268.27
-0.49;-263.07
-0.48;-257.87
-0.47;-252.53
-0.46;-247.35
-0.45;-242.05
-0.44;-237.04
-0.42;-231.63
-0.41;-226.33
-0.40;-221.07
-0.39;-215.83
-0.38;-210.61
-0.37;-205.35
-0.36;-200.18
-0.34;-194.77
-0.33;-189.59
-0.32;-184.25
-0.31;-179.03
-0.30;-173.81
-0.29;-168.47
-0.27;-163.31
-0.26;-158.05
-0.25;-152.81
-0.24;-147.55
-0.23;-142.31
-0.22;-137.09
-0.20;-131.86
-0.19;-126.57
-0.18;-121.38
-0.17;-116.03
-0.16;-110.86
-0.15;-105.70
-0.13;-100.34
-0.12;-95.05
-0.11;-89.86
-0.10;-84.27
-0.09;-79.31
-0.08;-74.05
-0.06;-68.82
-0.05;-63.25
-0.04;-58.34
-0.03;-53.14
-0.02;-47.82
-0.01;-42.64
0.01;-37.34
0.02;-32.06
0.03;-26.88
0.04;-21.64
0.05;-16.34
0.06;-11.16
0.08;-5.88
0.09;-0.70
0.10;4.62
0.11;9.84
0.12;14.96
0.13;20.36
0.15;25.68
0.16;30.96
0.17;36.10
0.18;41.08
0.19;46.54
0.20;52.09
0.22;57.12
0.23;62.32
0.24;67.50
0.25;72.88
0.26;78.08
0.27;82.95
0.29;88.56
0.30;93.80
0.31;99.20
0.32;104.34
0.33;109.56
0.34;114.82
0.36;120.08
0.37;125.40
0.38;130.56
0.39;135.90
0.40;141.06
0.41;146.05
0.43;151.58
0.44;156.76
0.45;161.69
0.46;167.38
0.47;172.58
0.48;177.78
0.50;183.08
0.51;188.32
0.52;193.56
0.53;198.39
0.54;204.10
0.55;209.34
0.57;214.58
0.58;219.80
0.59;225.08
0.60;230.30
0.61;235.54
0.62;241.29
0.64;246.04
0.65;251.28
0.66;256.54
0.67;261.76
0.68;266.96
0.69;272.24
0.71;277.50
0.72;282.72
0.73;287.96
0.74;293.24
0.75;298.52
0.76;303.65
0.78;308.96
0.79;314.20
0.80;319.48
0.81;324.70
0.82;329.94
0.83;335.22
0.85;340.41
0.86;345.78
0.87;350.96
0.88;356.19
0.89;361.48
0.90;366.65
0.92;372.08
0.93;377.19
0.94;382.39
0.95;387.67
0.96;392.89
0.97;398.17
0.99;403.45
1.00;408.69
1.01;413.93
1.01;418.97
1.00;419.09
0.99;413.73
0.97;408.65
0.96;403.39
0.95;398.17
0.94;392.91
0.93;387.67
0.92;382.37
0.90;377.26
0.89;371.96
0.88;366.72
0.87;361.41
0.86;356.24
0.85;350.93
0.83;345.67
0.82;340.43
0.81;335.20
0.80;329.96
0.79;324.70
0.78;319.48
0.76;314.20
0.75;308.98
0.74;303.72
0.73;298.84
0.72;293.26
0.71;287.98
0.69;282.76
0.68;277.50
0.67;272.26
0.66;267.04
0.65;261.68
0.64;256.50
0.62;251.28
0.61;246.02
0.60;240.76
0.59;235.54
0.58;230.30
0.57;225.12
0.55;219.84
0.54;214.56
0.53;209.34
0.52;204.10
0.51;198.82
0.50;193.58
0.48;188.03
0.47;183.10
0.46;177.84
0.45;172.56
0.44;167.30
0.43;162.06
0.41;156.82
0.40;151.58
0.39;146.30
0.38;141.06
0.37;135.86
0.36;130.54
0.34;125.34
0.33;120.08
0.32;114.82
0.31;109.58
0.30;104.36
0.29;98.77
0.27;93.86
0.26;88.72
0.25;83.36
0.24;78.08
0.23;72.92
0.22;67.62
0.20;62.48
0.19;57.14
0.18;51.82
0.17;46.56
0.16;41.32
0.15;36.06
0.13;30.82
0.12;25.56
0.11;20.34
0.10;15.18
0.09;9.86
0.08;4.62
0.06;-0.66
0.05;-5.90
0.04;-11.16
0.03;-16.40
0.02;-21.62
0.01;-26.96
-0.01;-32.14
-0.02;-37.34
-0.03;-42.58
-0.04;-47.90
-0.05;-53.10
-0.06;-58.36
-0.08;-63.64
-0.09;-68.84
-0.10;-74.10
-0.11;-79.42
-0.12;-84.58
-0.13;-89.84
-0.15;-95.07
-0.16;-100.21
-0.17;-105.53
-0.18;-110.79
-0.19;-116.18
-0.20;-121.36
-0.22;-126.60
-0.23;-131.81
-0.24;-137.07
-0.25;-142.36
-0.26;-147.59
-0.27;-152.86
-0.29;-158.05
-0.30;-163.38
-0.31;-168.53
-0.32;-173.77
-0.33;-179.01
-0.34;-184.23
-0.36;-189.14
-0.37;-194.36
-0.38;-200.05
-0.39;-205.35
-0.40;-210.55
-0.41;-215.81
-0.42;-221.07
-0.44;-226.33
-0.45;-231.59
-0.46;-236.83
-0.47;-242.07
-0.48;-247.33
-0.49;-252.57
-0.51;-257.89
-0.52;-263.09
-0.53;-268.33
-0.54;-273.49
-0.55;-278.79
-0.56;-284.44
-0.58;-289.25
-0.59;-294.53
-0.60;-299.75
-0.61;-305.05
-0.62;-310.25
-0.63;-315.49
-0.65;-320.77
-0.66;-326.05
-0.67;-331.27
-0.68;-336.41
-0.69;-341.73
-0.70;-347.13
-0.72;-352.05
-0.73;-357.27
-0.74;-362.73
-0.75;-368.03
-0.76;-373.05
-0.77;-378.39
-0.79;-383.69
-0.80;-388.91
-0.81;-394.19
-0.82;-399.71
-0.83;-404.73
-0.84;-409.91
-0.86;-415.09
-0.87;-420.41
-0.88;-425.71
-0.89;-430.95
-0.90;-436.07
-0.91;-441.39
-0.93;-446.71
-0.94;-451.91
-0.95;-457.15
-0.96;-462.43
-0.97;-467.61
-0.98;-472.97
-1.00;-478.15
